forecast_id,corridor_id,section_id,forecast_date,window_start,window_end,expected_train_count,lower_bound,upper_bound,confidence,expected_occupancy_minutes,synthetic_data
FORECAST-001109,COR-03,SEC-08,2026-09-19,2026-09-19T00:00:00,2026-09-19T06:00:00,4,3,5,0.87,72,True
FORECAST-001110,COR-03,SEC-08,2026-09-19,2026-09-19T06:00:00,2026-09-19T12:00:00,2,0,4,0.87,46,True
FORECAST-001111,COR-03,SEC-08,2026-09-19,2026-09-19T12:00:00,2026-09-19T18:00:00,2,1,3,0.81,36,True
FORECAST-001112,COR-03,SEC-08,2026-09-19,2026-09-19T18:00:00,2026-09-20T00:00:00,0,0,1,0.91,0,True
FORECAST-001113,COR-03,SEC-09,2026-09-19,2026-09-19T00:00:00,2026-09-19T06:00:00,3,1,5,0.8,75,True
FORECAST-001114,COR-03,SEC-09,2026-09-19,2026-09-19T06:00:00,2026-09-19T12:00:00,0,0,1,0.77,0,True
FORECAST-001115,COR-03,SEC-09,2026-09-19,2026-09-19T12:00:00,2026-09-19T18:00:00,2,1,3,0.87,36,True
FORECAST-001116,COR-03,SEC-09,2026-09-19,2026-09-19T18:00:00,2026-09-20T00:00:00,0,0,2,0.75,0,True
FORECAST-001117,COR-04,SEC-10,2026-09-19,2026-09-19T00:00:00,2026-09-19T06:00:00,0,0,2,0.76,0,True
FORECAST-001118,COR-04,SEC-10,2026-09-19,2026-09-19T06:00:00,2026-09-19T12:00:00,0,0,1,0.82,0,True
FORECAST-001119,COR-04,SEC-10,2026-09-19,2026-09-19T12:00:00,2026-09-19T18:00:00,4,3,5,0.88,112,True
FORECAST-001120,COR-04,SEC-10,2026-09-19,2026-09-19T18:00:00,2026-09-20T00:00:00,0,0,2,0.82,0,True
FORECAST-001121,COR-04,SEC-11,2026-09-19,2026-09-19T00:00:00,2026-09-19T06:00:00,0,0,1,0.77,0,True
FORECAST-001122,COR-04,SEC-11,2026-09-19,2026-09-19T06:00:00,2026-09-19T12:00:00,4,2,6,0.81,88,True
FORECAST-001123,COR-04,SEC-11,2026-09-19,2026-09-19T12:00:00,2026-09-19T18:00:00,4,3,5,0.79,76,True
FORECAST-001124,COR-04,SEC-11,2026-09-19,2026-09-19T18:00:00,2026-09-20T00:00:00,4,3,5,0.89,96,True
FORECAST-001125,COR-04,SEC-12,2026-09-19,2026-09-19T00:00:00,2026-09-19T06:00:00,0,0,1,0.93,0,True
FORECAST-001126,COR-04,SEC-12,2026-09-19,2026-09-19T06:00:00,2026-09-19T12:00:00,4,3,5,0.72,108,True
FORECAST-001127,COR-04,SEC-12,2026-09-19,2026-09-19T12:00:00,2026-09-19T18:00:00,1,0,3,0.91,27,True
FORECAST-001128,COR-04,SEC-12,2026-09-19,2026-09-19T18:00:00,2026-09-20T00:00:00,0,0,1,0.89,0,True
FORECAST-001129,COR-05,SEC-13,2026-09-19,2026-09-19T00:00:00,2026-09-19T06:00:00,4,2,6,0.94,84,True
FORECAST-001130,COR-05,SEC-13,2026-09-19,2026-09-19T06:00:00,2026-09-19T12:00:00,4,3,5,0.94,80,True
FORECAST-001131,COR-05,SEC-13,2026-09-19,2026-09-19T12:00:00,2026-09-19T18:00:00,3,2,4,0.76,60,True
FORECAST-001132,COR-05,SEC-13,2026-09-19,2026-09-19T18:00:00,2026-09-20T00:00:00,3,2,4,0.88,54,True
FORECAST-001133,COR-05,SEC-14,2026-09-19,2026-09-19T00:00:00,2026-09-19T06:00:00,7,6,8,0.86,168,True
FORECAST-001134,COR-05,SEC-14,2026-09-19,2026-09-19T06:00:00,2026-09-19T12:00:00,6,5,7,0.85,144,True
FORECAST-001135,COR-05,SEC-14,2026-09-19,2026-09-19T12:00:00,2026-09-19T18:00:00,4,2,6,0.77,112,True
FORECAST-001136,COR-05,SEC-14,2026-09-19,2026-09-19T18:00:00,2026-09-20T00:00:00,5,4,6,0.84,120,True
FORECAST-001137,COR-05,SEC-15,2026-09-19,2026-09-19T00:00:00,2026-09-19T06:00:00,3,2,4,0.83,57,True
FORECAST-001138,COR-05,SEC-15,2026-09-19,2026-09-19T06:00:00,2026-09-19T12:00:00,6,5,7,0.73,108,True
FORECAST-001139,COR-05,SEC-15,2026-09-19,2026-09-19T12:00:00,2026-09-19T18:00:00,7,6,8,0.76,140,True
FORECAST-001140,COR-05,SEC-15,2026-09-19,2026-09-19T18:00:00,2026-09-20T00:00:00,5,4,6,0.9,125,True
FORECAST-001141,COR-01,SEC-01,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,4,3,5,0.9,72,True
FORECAST-001142,COR-01,SEC-01,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,2,1,3,0.73,38,True
FORECAST-001143,COR-01,SEC-01,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,0,0,1,0.89,0,True
FORECAST-001144,COR-01,SEC-01,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,3,2,4,0.89,75,True
FORECAST-001145,COR-01,SEC-02,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,3,2,4,0.77,60,True
FORECAST-001146,COR-01,SEC-02,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,0,0,1,0.75,0,True
FORECAST-001147,COR-01,SEC-02,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,3,2,4,0.85,78,True
FORECAST-001148,COR-01,SEC-02,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,3,1,5,0.9,81,True
FORECAST-001149,COR-01,SEC-03,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,3,2,4,0.85,54,True
FORECAST-001150,COR-01,SEC-03,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,2,0,4,0.79,46,True
FORECAST-001151,COR-01,SEC-03,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,3,2,4,0.9,78,True
FORECAST-001152,COR-01,SEC-03,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,1,0,2,0.88,27,True
FORECAST-001153,COR-02,SEC-04,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,4,2,6,0.79,96,True
FORECAST-001154,COR-02,SEC-04,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,4,2,6,0.83,104,True
FORECAST-001155,COR-02,SEC-04,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,3,2,4,0.76,60,True
FORECAST-001156,COR-02,SEC-04,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,4,3,5,0.92,84,True
FORECAST-001157,COR-02,SEC-05,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,1,0,3,0.82,25,True
FORECAST-001158,COR-02,SEC-05,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,1,0,2,0.72,24,True
FORECAST-001159,COR-02,SEC-05,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,0,0,2,0.93,0,True
FORECAST-001160,COR-02,SEC-05,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,0,0,2,0.87,0,True
FORECAST-001161,COR-02,SEC-06,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,2,1,3,0.81,42,True
FORECAST-001162,COR-02,SEC-06,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,0,0,1,0.92,0,True
FORECAST-001163,COR-02,SEC-06,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,3,1,5,0.85,72,True
FORECAST-001164,COR-02,SEC-06,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,2,0,4,0.82,46,True
FORECAST-001165,COR-03,SEC-07,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,2,1,3,0.87,54,True
FORECAST-001166,COR-03,SEC-07,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,1,0,2,0.9,19,True
FORECAST-001167,COR-03,SEC-07,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,4,3,5,0.89,72,True
FORECAST-001168,COR-03,SEC-07,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,2,1,3,0.81,52,True
FORECAST-001169,COR-03,SEC-08,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,0,0,1,0.83,0,True
FORECAST-001170,COR-03,SEC-08,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,1,0,2,0.75,22,True
FORECAST-001171,COR-03,SEC-08,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,1,0,2,0.8,22,True
FORECAST-001172,COR-03,SEC-08,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,0,0,1,0.72,0,True
FORECAST-001173,COR-03,SEC-09,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,1,0,3,0.86,20,True
FORECAST-001174,COR-03,SEC-09,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,4,3,5,0.84,88,True
FORECAST-001175,COR-03,SEC-09,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,0,0,2,0.9,0,True
FORECAST-001176,COR-03,SEC-09,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,2,0,4,0.77,50,True
FORECAST-001177,COR-04,SEC-10,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,2,1,3,0.94,40,True
FORECAST-001178,COR-04,SEC-10,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,0,0,2,0.9,0,True
FORECAST-001179,COR-04,SEC-10,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,4,3,5,0.75,92,True
FORECAST-001180,COR-04,SEC-10,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,4,3,5,0.76,104,True
FORECAST-001181,COR-04,SEC-11,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,0,0,1,0.81,0,True
FORECAST-001182,COR-04,SEC-11,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,2,1,3,0.85,48,True
FORECAST-001183,COR-04,SEC-11,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,4,3,5,0.9,96,True
FORECAST-001184,COR-04,SEC-11,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,3,2,4,0.89,75,True
FORECAST-001185,COR-04,SEC-12,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,3,2,4,0.93,60,True
FORECAST-001186,COR-04,SEC-12,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,1,0,2,0.79,21,True
FORECAST-001187,COR-04,SEC-12,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,2,1,3,0.76,40,True
FORECAST-001188,COR-04,SEC-12,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,3,2,4,0.87,66,True
FORECAST-001189,COR-05,SEC-13,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,5,4,6,0.92,110,True
FORECAST-001190,COR-05,SEC-13,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,6,4,8,0.77,168,True
FORECAST-001191,COR-05,SEC-13,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,5,4,6,0.73,110,True
FORECAST-001192,COR-05,SEC-13,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,3,2,4,0.84,78,True
FORECAST-001193,COR-05,SEC-14,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,7,5,9,0.82,126,True
FORECAST-001194,COR-05,SEC-14,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,7,6,8,0.93,196,True
FORECAST-001195,COR-05,SEC-14,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,5,4,6,0.89,95,True
FORECAST-001196,COR-05,SEC-14,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,6,5,7,0.81,132,True
FORECAST-001197,COR-05,SEC-15,2026-09-20,2026-09-20T00:00:00,2026-09-20T06:00:00,5,4,6,0.91,105,True
FORECAST-001198,COR-05,SEC-15,2026-09-20,2026-09-20T06:00:00,2026-09-20T12:00:00,4,2,6,0.85,80,True
FORECAST-001199,COR-05,SEC-15,2026-09-20,2026-09-20T12:00:00,2026-09-20T18:00:00,7,6,8,0.72,133,True
FORECAST-001200,COR-05,SEC-15,2026-09-20,2026-09-20T18:00:00,2026-09-21T00:00:00,7,5,9,0.85,168,True
FORECAST-001201,COR-01,SEC-01,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,1,0,3,0.9,19,True
FORECAST-001202,COR-01,SEC-01,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,2,0,4,0.94,54,True
FORECAST-001203,COR-01,SEC-01,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,0,0,1,0.9,0,True
FORECAST-001204,COR-01,SEC-01,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,0,0,2,0.81,0,True
FORECAST-001205,COR-01,SEC-02,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,0,0,1,0.8,0,True
FORECAST-001206,COR-01,SEC-02,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,2,0,4,0.73,44,True
FORECAST-001207,COR-01,SEC-02,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,3,2,4,0.81,78,True
FORECAST-001208,COR-01,SEC-02,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,3,1,5,0.84,63,True
FORECAST-001209,COR-01,SEC-03,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,0,0,1,0.81,0,True
FORECAST-001210,COR-01,SEC-03,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,1,0,3,0.76,21,True
FORECAST-001211,COR-01,SEC-03,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,4,2,6,0.89,112,True
FORECAST-001212,COR-01,SEC-03,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,4,2,6,0.83,76,True
FORECAST-001213,COR-02,SEC-04,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,2,1,3,0.76,52,True
FORECAST-001214,COR-02,SEC-04,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,3,1,5,0.86,54,True
FORECAST-001215,COR-02,SEC-04,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,3,2,4,0.79,72,True
FORECAST-001216,COR-02,SEC-04,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,3,1,5,0.89,81,True
FORECAST-001217,COR-02,SEC-05,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,2,0,4,0.8,40,True
FORECAST-001218,COR-02,SEC-05,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,4,3,5,0.89,104,True
FORECAST-001219,COR-02,SEC-05,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,4,3,5,0.91,76,True
FORECAST-001220,COR-02,SEC-05,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,2,1,3,0.9,52,True
FORECAST-001221,COR-02,SEC-06,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,3,2,4,0.78,60,True
FORECAST-001222,COR-02,SEC-06,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,2,1,3,0.9,40,True
FORECAST-001223,COR-02,SEC-06,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,2,1,3,0.81,50,True
FORECAST-001224,COR-02,SEC-06,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,3,2,4,0.9,69,True
FORECAST-001225,COR-03,SEC-07,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,1,0,3,0.75,28,True
FORECAST-001226,COR-03,SEC-07,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,1,0,2,0.76,19,True
FORECAST-001227,COR-03,SEC-07,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,1,0,3,0.94,21,True
FORECAST-001228,COR-03,SEC-07,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,1,0,3,0.72,26,True
FORECAST-001229,COR-03,SEC-08,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,3,1,5,0.85,78,True
FORECAST-001230,COR-03,SEC-08,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,0,0,1,0.78,0,True
FORECAST-001231,COR-03,SEC-08,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,3,1,5,0.93,69,True
FORECAST-001232,COR-03,SEC-08,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,2,1,3,0.91,52,True
FORECAST-001233,COR-03,SEC-09,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,0,0,2,0.78,0,True
FORECAST-001234,COR-03,SEC-09,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,0,0,1,0.84,0,True
FORECAST-001235,COR-03,SEC-09,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,3,2,4,0.86,54,True
FORECAST-001236,COR-03,SEC-09,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,2,1,3,0.89,56,True
FORECAST-001237,COR-04,SEC-10,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,0,0,1,0.77,0,True
FORECAST-001238,COR-04,SEC-10,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,3,1,5,0.9,84,True
FORECAST-001239,COR-04,SEC-10,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,0,0,1,0.86,0,True
FORECAST-001240,COR-04,SEC-10,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,1,0,2,0.93,21,True
FORECAST-001241,COR-04,SEC-11,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,4,3,5,0.93,104,True
FORECAST-001242,COR-04,SEC-11,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,3,1,5,0.92,60,True
FORECAST-001243,COR-04,SEC-11,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,0,0,1,0.89,0,True
FORECAST-001244,COR-04,SEC-11,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,4,3,5,0.92,72,True
FORECAST-001245,COR-04,SEC-12,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,1,0,2,0.85,19,True
FORECAST-001246,COR-04,SEC-12,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,3,2,4,0.91,63,True
FORECAST-001247,COR-04,SEC-12,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,0,0,1,0.93,0,True
FORECAST-001248,COR-04,SEC-12,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,0,0,1,0.74,0,True
FORECAST-001249,COR-05,SEC-13,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,4,3,5,0.82,88,True
FORECAST-001250,COR-05,SEC-13,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,5,3,7,0.93,110,True
FORECAST-001251,COR-05,SEC-13,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,6,5,7,0.92,132,True
FORECAST-001252,COR-05,SEC-13,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,7,5,9,0.89,161,True
FORECAST-001253,COR-05,SEC-14,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,6,5,7,0.79,138,True
FORECAST-001254,COR-05,SEC-14,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,5,4,6,0.78,105,True
FORECAST-001255,COR-05,SEC-14,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,7,5,9,0.76,182,True
FORECAST-001256,COR-05,SEC-14,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,4,2,6,0.74,72,True
FORECAST-001257,COR-05,SEC-15,2026-09-21,2026-09-21T00:00:00,2026-09-21T06:00:00,3,2,4,0.88,84,True
FORECAST-001258,COR-05,SEC-15,2026-09-21,2026-09-21T06:00:00,2026-09-21T12:00:00,5,4,6,0.72,95,True
FORECAST-001259,COR-05,SEC-15,2026-09-21,2026-09-21T12:00:00,2026-09-21T18:00:00,5,4,6,0.84,90,True
FORECAST-001260,COR-05,SEC-15,2026-09-21,2026-09-21T18:00:00,2026-09-22T00:00:00,6,5,7,0.76,126,True
FORECAST-001261,COR-01,SEC-01,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,3,2,4,0.8,78,True
FORECAST-001262,COR-01,SEC-01,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,2,0,4,0.87,48,True
FORECAST-001263,COR-01,SEC-01,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,3,2,4,0.83,66,True
FORECAST-001264,COR-01,SEC-01,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,2,1,3,0.9,52,True
FORECAST-001265,COR-01,SEC-02,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,2,1,3,0.9,46,True
FORECAST-001266,COR-01,SEC-02,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,2,1,3,0.84,48,True
FORECAST-001267,COR-01,SEC-02,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,2,1,3,0.87,50,True
FORECAST-001268,COR-01,SEC-02,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,1,0,2,0.73,22,True
FORECAST-001269,COR-01,SEC-03,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,0,0,2,0.75,0,True
FORECAST-001270,COR-01,SEC-03,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,2,1,3,0.79,38,True
FORECAST-001271,COR-01,SEC-03,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,2,1,3,0.85,42,True
FORECAST-001272,COR-01,SEC-03,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,2,1,3,0.89,52,True
FORECAST-001273,COR-02,SEC-04,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,2,1,3,0.75,42,True
FORECAST-001274,COR-02,SEC-04,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,1,0,2,0.91,26,True
FORECAST-001275,COR-02,SEC-04,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,3,2,4,0.88,72,True
FORECAST-001276,COR-02,SEC-04,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,1,0,2,0.88,23,True
FORECAST-001277,COR-02,SEC-05,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,2,0,4,0.79,48,True
FORECAST-001278,COR-02,SEC-05,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,2,1,3,0.93,50,True
FORECAST-001279,COR-02,SEC-05,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,2,1,3,0.84,46,True
FORECAST-001280,COR-02,SEC-05,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,1,0,3,0.88,25,True
FORECAST-001281,COR-02,SEC-06,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,2,0,4,0.75,46,True
FORECAST-001282,COR-02,SEC-06,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,1,0,3,0.72,26,True
FORECAST-001283,COR-02,SEC-06,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,0,0,1,0.91,0,True
FORECAST-001284,COR-02,SEC-06,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,0,0,1,0.74,0,True
FORECAST-001285,COR-03,SEC-07,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,2,1,3,0.76,38,True
FORECAST-001286,COR-03,SEC-07,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,2,1,3,0.78,40,True
FORECAST-001287,COR-03,SEC-07,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,4,2,6,0.8,72,True
FORECAST-001288,COR-03,SEC-07,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,0,0,2,0.83,0,True
FORECAST-001289,COR-03,SEC-08,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,4,3,5,0.92,100,True
FORECAST-001290,COR-03,SEC-08,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,0,0,1,0.92,0,True
FORECAST-001291,COR-03,SEC-08,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,4,3,5,0.93,88,True
FORECAST-001292,COR-03,SEC-08,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,2,1,3,0.9,36,True
FORECAST-001293,COR-03,SEC-09,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,1,0,3,0.8,18,True
FORECAST-001294,COR-03,SEC-09,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,0,0,2,0.84,0,True
FORECAST-001295,COR-03,SEC-09,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,2,1,3,0.84,46,True
FORECAST-001296,COR-03,SEC-09,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,2,1,3,0.92,36,True
FORECAST-001297,COR-04,SEC-10,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,3,1,5,0.72,81,True
FORECAST-001298,COR-04,SEC-10,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,1,0,2,0.89,23,True
FORECAST-001299,COR-04,SEC-10,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,2,1,3,0.85,56,True
FORECAST-001300,COR-04,SEC-10,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,4,3,5,0.85,80,True
FORECAST-001301,COR-04,SEC-11,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,1,0,2,0.84,21,True
FORECAST-001302,COR-04,SEC-11,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,2,0,4,0.73,50,True
FORECAST-001303,COR-04,SEC-11,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,1,0,2,0.79,22,True
FORECAST-001304,COR-04,SEC-11,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,2,1,3,0.73,56,True
FORECAST-001305,COR-04,SEC-12,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,1,0,2,0.75,19,True
FORECAST-001306,COR-04,SEC-12,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,4,3,5,0.8,112,True
FORECAST-001307,COR-04,SEC-12,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,1,0,3,0.74,26,True
FORECAST-001308,COR-04,SEC-12,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,1,0,2,0.76,26,True
FORECAST-001309,COR-05,SEC-13,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,3,2,4,0.75,63,True
FORECAST-001310,COR-05,SEC-13,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,5,4,6,0.84,110,True
FORECAST-001311,COR-05,SEC-13,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,5,4,6,0.9,140,True
FORECAST-001312,COR-05,SEC-13,2026-09-22,2026-09-22T18:00:00,2026-09-23T00:00:00,7,6,8,0.73,133,True
FORECAST-001313,COR-05,SEC-14,2026-09-22,2026-09-22T00:00:00,2026-09-22T06:00:00,3,1,5,0.9,66,True
FORECAST-001314,COR-05,SEC-14,2026-09-22,2026-09-22T06:00:00,2026-09-22T12:00:00,6,4,8,0.89,114,True
FORECAST-001315,COR-05,SEC-14,2026-09-22,2026-09-22T12:00:00,2026-09-22T18:00:00,7,6,8,0.8,168,True
