block_id,corridor_id,section_id,track_id,start_time,end_time,available_duration_minutes,traffic_level,permitted_departments,disconnection_available,supported_disconnection_types,available_teams,available_equipment,status,synthetic_data
BLOCK-001765,COR-04,SEC-10,GWC-UP,2026-09-19T10:37:00,2026-09-19T14:00:00,203,Low,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001766,COR-04,SEC-10,GWC-DOWN,2026-09-19T10:37:00,2026-09-19T14:00:00,203,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001767,COR-04,SEC-10,GWC-UP,2026-09-19T21:30:00,2026-09-19T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001768,COR-04,SEC-10,GWC-DOWN,2026-09-19T21:30:00,2026-09-19T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001769,COR-04,SEC-11,GWC-UP,2026-09-19T00:00:00,2026-09-19T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001770,COR-04,SEC-11,GWC-DOWN,2026-09-19T00:00:00,2026-09-19T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001771,COR-04,SEC-11,GWC-UP,2026-09-19T10:46:00,2026-09-19T14:00:00,194,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001772,COR-04,SEC-11,GWC-DOWN,2026-09-19T10:46:00,2026-09-19T14:00:00,194,Medium,Engineering|Signal & Telecommunication|Traction Distribution,False,None,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001773,COR-04,SEC-11,GWC-UP,2026-09-19T21:30:00,2026-09-19T23:59:00,149,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001774,COR-04,SEC-11,GWC-DOWN,2026-09-19T21:30:00,2026-09-19T23:59:00,149,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001775,COR-04,SEC-12,GWC-UP,2026-09-19T00:00:00,2026-09-19T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001776,COR-04,SEC-12,GWC-DOWN,2026-09-19T00:00:00,2026-09-19T05:00:00,300,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001777,COR-04,SEC-12,GWC-UP,2026-09-19T10:00:00,2026-09-19T11:05:00,65,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001778,COR-04,SEC-12,GWC-DOWN,2026-09-19T10:00:00,2026-09-19T11:05:00,65,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001779,COR-04,SEC-12,GWC-UP,2026-09-19T11:38:00,2026-09-19T14:00:00,142,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001780,COR-04,SEC-12,GWC-DOWN,2026-09-19T11:38:00,2026-09-19T14:00:00,142,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001781,COR-04,SEC-12,GWC-UP,2026-09-19T21:30:00,2026-09-19T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001782,COR-04,SEC-12,GWC-DOWN,2026-09-19T21:30:00,2026-09-19T23:59:00,149,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001783,COR-05,SEC-13,GFC-UP,2026-09-19T00:00:00,2026-09-19T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001784,COR-05,SEC-13,GFC-DOWN,2026-09-19T00:00:00,2026-09-19T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001785,COR-05,SEC-13,GFC-UP,2026-09-19T10:40:00,2026-09-19T14:00:00,200,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001786,COR-05,SEC-13,GFC-DOWN,2026-09-19T10:40:00,2026-09-19T14:00:00,200,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001787,COR-05,SEC-13,GFC-UP,2026-09-19T21:30:00,2026-09-19T23:59:00,149,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001788,COR-05,SEC-13,GFC-DOWN,2026-09-19T21:30:00,2026-09-19T23:59:00,149,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001789,COR-05,SEC-14,GFC-UP,2026-09-19T00:00:00,2026-09-19T05:00:00,300,Peak,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001790,COR-05,SEC-14,GFC-DOWN,2026-09-19T00:00:00,2026-09-19T05:00:00,300,Peak,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001791,COR-05,SEC-14,GFC-UP,2026-09-19T11:16:00,2026-09-19T14:00:00,164,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001792,COR-05,SEC-14,GFC-DOWN,2026-09-19T11:16:00,2026-09-19T14:00:00,164,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001793,COR-05,SEC-14,GFC-UP,2026-09-19T21:30:00,2026-09-19T23:59:00,149,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001794,COR-05,SEC-14,GFC-DOWN,2026-09-19T21:30:00,2026-09-19T23:59:00,149,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001795,COR-05,SEC-15,GFC-UP,2026-09-19T00:00:00,2026-09-19T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001796,COR-05,SEC-15,GFC-DOWN,2026-09-19T00:00:00,2026-09-19T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001797,COR-05,SEC-15,GFC-UP,2026-09-19T10:00:00,2026-09-19T13:57:00,237,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001798,COR-05,SEC-15,GFC-DOWN,2026-09-19T10:00:00,2026-09-19T13:57:00,237,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001799,COR-05,SEC-15,GFC-UP,2026-09-19T21:30:00,2026-09-19T23:59:00,149,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001800,COR-05,SEC-15,GFC-DOWN,2026-09-19T21:30:00,2026-09-19T23:59:00,149,High,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001801,COR-01,SEC-01,GNC-UP,2026-09-20T00:00:00,2026-09-20T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001802,COR-01,SEC-01,GNC-DOWN,2026-09-20T00:00:00,2026-09-20T05:00:00,300,Medium,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
BLOCK-001803,COR-01,SEC-01,GNC-UP,2026-09-20T10:43:00,2026-09-20T14:00:00,197,Low,Engineering|Signal & Telecommunication|Traction Distribution,True,None|Power|Signalling|Track Possession|Power and Track,ENG-Team-01|ENG-Team-02|ENG-Team-03|SNT-Team-01|SNT-Team-02|SNT-Team-03|TRD-Team-01|TRD-Team-02|TRD-Team-03,Rail Grinder|Inspection Trolley|Tamping Machine|Ultrasonic Rail Tester|Signal Tester|Cable Fault Locator|Axle Counter Tester|Track Circuit Meter|OHE Inspection Vehicle|Insulation Tester|Contact Wire Gauge|Tower Wagon,Available,True
