movement_id,train_id,train_name,train_type,corridor_id,section_id,operating_date,scheduled_entry,scheduled_exit,priority,maximum_permissible_delay_minutes,synthetic_data
MOVE-001042,GDS-052,Gati Freight 052,Goods,COR-02,SEC-06,2026-09-18,2026-09-18T10:19:00,2026-09-18T10:46:00,4,30,True
MOVE-001043,EXP-053,Gati Express 053,Express,COR-02,SEC-06,2026-09-18,2026-09-18T14:44:00,2026-09-18T14:52:00,9,5,True
MOVE-001044,PAS-054,Jan Pragati Passenger 054,Passenger,COR-02,SEC-06,2026-09-18,2026-09-18T19:03:00,2026-09-18T19:21:00,7,10,True
MOVE-001045,GDS-061,Gati Freight 061,Goods,COR-03,SEC-07,2026-09-18,2026-09-18T06:45:00,2026-09-18T07:10:00,4,30,True
MOVE-001046,EXP-062,Gati Express 062,Express,COR-03,SEC-07,2026-09-18,2026-09-18T09:20:00,2026-09-18T09:34:00,9,5,True
MOVE-001047,PAS-063,Jan Pragati Passenger 063,Passenger,COR-03,SEC-07,2026-09-18,2026-09-18T15:37:00,2026-09-18T15:52:00,7,10,True
MOVE-001048,SUB-064,Gati Suburban 064,Suburban,COR-03,SEC-07,2026-09-18,2026-09-18T19:48:00,2026-09-18T19:58:00,6,8,True
MOVE-001049,EXP-071,Gati Express 071,Express,COR-03,SEC-08,2026-09-18,2026-09-18T07:20:00,2026-09-18T07:30:00,9,5,True
MOVE-001050,PAS-072,Jan Pragati Passenger 072,Passenger,COR-03,SEC-08,2026-09-18,2026-09-18T10:58:00,2026-09-18T11:16:00,7,10,True
MOVE-001051,SUB-073,Gati Suburban 073,Suburban,COR-03,SEC-08,2026-09-18,2026-09-18T14:46:00,2026-09-18T15:00:00,6,8,True
MOVE-001052,GDS-074,Gati Freight 074,Goods,COR-03,SEC-08,2026-09-18,2026-09-18T19:04:00,2026-09-18T19:29:00,4,30,True
MOVE-001053,PAS-081,Jan Pragati Passenger 081,Passenger,COR-03,SEC-09,2026-09-18,2026-09-18T06:19:00,2026-09-18T06:32:00,7,10,True
MOVE-001054,SUB-082,Gati Suburban 082,Suburban,COR-03,SEC-09,2026-09-18,2026-09-18T10:44:00,2026-09-18T11:02:00,6,8,True
MOVE-001055,GDS-083,Gati Freight 083,Goods,COR-03,SEC-09,2026-09-18,2026-09-18T15:54:00,2026-09-18T16:24:00,4,30,True
MOVE-001056,EXP-084,Gati Express 084,Express,COR-03,SEC-09,2026-09-18,2026-09-18T20:22:00,2026-09-18T20:36:00,9,5,True
MOVE-001057,SUB-091,Gati Suburban 091,Suburban,COR-04,SEC-10,2026-09-18,2026-09-18T06:01:00,2026-09-18T06:16:00,6,8,True
MOVE-001058,GDS-092,Gati Freight 092,Goods,COR-04,SEC-10,2026-09-18,2026-09-18T10:50:00,2026-09-18T11:15:00,4,30,True
MOVE-001059,EXP-093,Gati Express 093,Express,COR-04,SEC-10,2026-09-18,2026-09-18T14:47:00,2026-09-18T14:55:00,9,5,True
MOVE-001060,PAS-094,Jan Pragati Passenger 094,Passenger,COR-04,SEC-10,2026-09-18,2026-09-18T20:28:00,2026-09-18T20:46:00,7,10,True
MOVE-001061,GDS-101,Gati Freight 101,Goods,COR-04,SEC-11,2026-09-18,2026-09-18T05:21:00,2026-09-18T05:40:00,4,30,True
MOVE-001062,EXP-102,Gati Express 102,Express,COR-04,SEC-11,2026-09-18,2026-09-18T10:52:00,2026-09-18T11:06:00,9,5,True
MOVE-001063,PAS-103,Jan Pragati Passenger 103,Passenger,COR-04,SEC-11,2026-09-18,2026-09-18T14:33:00,2026-09-18T14:51:00,7,10,True
MOVE-001064,SUB-104,Gati Suburban 104,Suburban,COR-04,SEC-11,2026-09-18,2026-09-18T19:04:00,2026-09-18T19:20:00,6,8,True
MOVE-001065,EXP-111,Gati Express 111,Express,COR-04,SEC-12,2026-09-18,2026-09-18T05:29:00,2026-09-18T05:41:00,9,5,True
MOVE-001066,PAS-112,Jan Pragati Passenger 112,Passenger,COR-04,SEC-12,2026-09-18,2026-09-18T09:10:00,2026-09-18T09:26:00,7,10,True
MOVE-001067,SUB-113,Gati Suburban 113,Suburban,COR-04,SEC-12,2026-09-18,2026-09-18T15:25:00,2026-09-18T15:39:00,6,8,True
MOVE-001068,GDS-114,Gati Freight 114,Goods,COR-04,SEC-12,2026-09-18,2026-09-18T21:05:00,2026-09-18T21:25:00,4,30,True
MOVE-001069,PAS-121,Jan Pragati Passenger 121,Passenger,COR-05,SEC-13,2026-09-18,2026-09-18T06:49:00,2026-09-18T07:01:00,7,10,True
MOVE-001070,SUB-122,Gati Suburban 122,Suburban,COR-05,SEC-13,2026-09-18,2026-09-18T10:03:00,2026-09-18T10:16:00,6,8,True
MOVE-001071,GDS-123,Gati Freight 123,Goods,COR-05,SEC-13,2026-09-18,2026-09-18T15:18:00,2026-09-18T15:47:00,4,30,True
MOVE-001072,EXP-124,Gati Express 124,Express,COR-05,SEC-13,2026-09-18,2026-09-18T18:29:00,2026-09-18T18:40:00,9,5,True
MOVE-001073,SUB-131,Gati Suburban 131,Suburban,COR-05,SEC-14,2026-09-18,2026-09-18T05:29:00,2026-09-18T05:44:00,6,8,True
MOVE-001074,GDS-132,Gati Freight 132,Goods,COR-05,SEC-14,2026-09-18,2026-09-18T09:24:00,2026-09-18T09:50:00,4,30,True
MOVE-001075,EXP-133,Gati Express 133,Express,COR-05,SEC-14,2026-09-18,2026-09-18T14:40:00,2026-09-18T14:56:00,9,5,True
MOVE-001076,PAS-134,Jan Pragati Passenger 134,Passenger,COR-05,SEC-14,2026-09-18,2026-09-18T21:08:00,2026-09-18T21:26:00,7,10,True
MOVE-001077,GDS-141,Gati Freight 141,Goods,COR-05,SEC-15,2026-09-18,2026-09-18T06:13:00,2026-09-18T06:34:00,4,30,True
MOVE-001078,EXP-142,Gati Express 142,Express,COR-05,SEC-15,2026-09-18,2026-09-18T10:14:00,2026-09-18T10:22:00,9,5,True
MOVE-001079,PAS-143,Jan Pragati Passenger 143,Passenger,COR-05,SEC-15,2026-09-18,2026-09-18T14:05:00,2026-09-18T14:21:00,7,10,True
MOVE-001080,SUB-144,Gati Suburban 144,Suburban,COR-05,SEC-15,2026-09-18,2026-09-18T19:32:00,2026-09-18T19:42:00,6,8,True
MOVE-001081,SUB-001,Gati Suburban 001,Suburban,COR-01,SEC-01,2026-09-19,2026-09-19T05:33:00,2026-09-19T05:49:00,6,8,True
MOVE-001082,GDS-002,Gati Freight 002,Goods,COR-01,SEC-01,2026-09-19,2026-09-19T11:01:00,2026-09-19T11:27:00,4,30,True
MOVE-001083,EXP-003,Gati Express 003,Express,COR-01,SEC-01,2026-09-19,2026-09-19T16:06:00,2026-09-19T16:17:00,9,5,True
MOVE-001084,PAS-004,Jan Pragati Passenger 004,Passenger,COR-01,SEC-01,2026-09-19,2026-09-19T19:18:00,2026-09-19T19:38:00,7,10,True
MOVE-001085,GDS-011,Gati Freight 011,Goods,COR-01,SEC-02,2026-09-19,2026-09-19T07:14:00,2026-09-19T07:38:00,4,30,True
MOVE-001086,EXP-012,Gati Express 012,Express,COR-01,SEC-02,2026-09-19,2026-09-19T10:56:00,2026-09-19T11:05:00,9,5,True
MOVE-001087,PAS-013,Jan Pragati Passenger 013,Passenger,COR-01,SEC-02,2026-09-19,2026-09-19T14:57:00,2026-09-19T15:17:00,7,10,True
MOVE-001088,SUB-014,Gati Suburban 014,Suburban,COR-01,SEC-02,2026-09-19,2026-09-19T21:15:00,2026-09-19T21:25:00,6,8,True
MOVE-001089,EXP-021,Gati Express 021,Express,COR-01,SEC-03,2026-09-19,2026-09-19T06:31:00,2026-09-19T06:45:00,9,5,True
MOVE-001090,PAS-022,Jan Pragati Passenger 022,Passenger,COR-01,SEC-03,2026-09-19,2026-09-19T11:23:00,2026-09-19T11:37:00,7,10,True
MOVE-001091,SUB-023,Gati Suburban 023,Suburban,COR-01,SEC-03,2026-09-19,2026-09-19T15:09:00,2026-09-19T15:24:00,6,8,True
MOVE-001092,GDS-024,Gati Freight 024,Goods,COR-01,SEC-03,2026-09-19,2026-09-19T19:44:00,2026-09-19T20:09:00,4,30,True
MOVE-001093,PAS-031,Jan Pragati Passenger 031,Passenger,COR-02,SEC-04,2026-09-19,2026-09-19T06:45:00,2026-09-19T06:58:00,7,10,True
MOVE-001094,SUB-032,Gati Suburban 032,Suburban,COR-02,SEC-04,2026-09-19,2026-09-19T10:06:00,2026-09-19T10:18:00,6,8,True
MOVE-001095,GDS-033,Gati Freight 033,Goods,COR-02,SEC-04,2026-09-19,2026-09-19T16:00:00,2026-09-19T16:29:00,4,30,True
MOVE-001096,EXP-034,Gati Express 034,Express,COR-02,SEC-04,2026-09-19,2026-09-19T19:29:00,2026-09-19T19:37:00,9,5,True
MOVE-001097,SUB-041,Gati Suburban 041,Suburban,COR-02,SEC-05,2026-09-19,2026-09-19T06:31:00,2026-09-19T06:42:00,6,8,True
MOVE-001098,GDS-042,Gati Freight 042,Goods,COR-02,SEC-05,2026-09-19,2026-09-19T09:53:00,2026-09-19T10:12:00,4,30,True
MOVE-001099,EXP-043,Gati Express 043,Express,COR-02,SEC-05,2026-09-19,2026-09-19T16:05:00,2026-09-19T16:13:00,9,5,True
MOVE-001100,PAS-044,Jan Pragati Passenger 044,Passenger,COR-02,SEC-05,2026-09-19,2026-09-19T19:10:00,2026-09-19T19:25:00,7,10,True
MOVE-001101,GDS-051,Gati Freight 051,Goods,COR-02,SEC-06,2026-09-19,2026-09-19T05:26:00,2026-09-19T05:45:00,4,30,True
MOVE-001102,EXP-052,Gati Express 052,Express,COR-02,SEC-06,2026-09-19,2026-09-19T10:31:00,2026-09-19T10:39:00,9,5,True
MOVE-001103,PAS-053,Jan Pragati Passenger 053,Passenger,COR-02,SEC-06,2026-09-19,2026-09-19T15:34:00,2026-09-19T15:49:00,7,10,True
MOVE-001104,SUB-054,Gati Suburban 054,Suburban,COR-02,SEC-06,2026-09-19,2026-09-19T19:00:00,2026-09-19T19:11:00,6,8,True
MOVE-001105,EXP-061,Gati Express 061,Express,COR-03,SEC-07,2026-09-19,2026-09-19T06:26:00,2026-09-19T06:38:00,9,5,True
MOVE-001106,PAS-062,Jan Pragati Passenger 062,Passenger,COR-03,SEC-07,2026-09-19,2026-09-19T09:58:00,2026-09-19T10:12:00,7,10,True
MOVE-001107,SUB-063,Gati Suburban 063,Suburban,COR-03,SEC-07,2026-09-19,2026-09-19T15:25:00,2026-09-19T15:36:00,6,8,True
MOVE-001108,GDS-064,Gati Freight 064,Goods,COR-03,SEC-07,2026-09-19,2026-09-19T19:17:00,2026-09-19T19:46:00,4,30,True
MOVE-001109,PAS-071,Jan Pragati Passenger 071,Passenger,COR-03,SEC-08,2026-09-19,2026-09-19T05:48:00,2026-09-19T06:09:00,7,10,True
MOVE-001110,SUB-072,Gati Suburban 072,Suburban,COR-03,SEC-08,2026-09-19,2026-09-19T09:52:00,2026-09-19T10:02:00,6,8,True
MOVE-001111,GDS-073,Gati Freight 073,Goods,COR-03,SEC-08,2026-09-19,2026-09-19T14:57:00,2026-09-19T15:26:00,4,30,True
MOVE-001112,EXP-074,Gati Express 074,Express,COR-03,SEC-08,2026-09-19,2026-09-19T20:50:00,2026-09-19T21:03:00,9,5,True
MOVE-001113,SUB-081,Gati Suburban 081,Suburban,COR-03,SEC-09,2026-09-19,2026-09-19T06:08:00,2026-09-19T06:23:00,6,8,True
MOVE-001114,GDS-082,Gati Freight 082,Goods,COR-03,SEC-09,2026-09-19,2026-09-19T09:23:00,2026-09-19T09:49:00,4,30,True
MOVE-001115,EXP-083,Gati Express 083,Express,COR-03,SEC-09,2026-09-19,2026-09-19T15:50:00,2026-09-19T16:05:00,9,5,True
MOVE-001116,PAS-084,Jan Pragati Passenger 084,Passenger,COR-03,SEC-09,2026-09-19,2026-09-19T20:48:00,2026-09-19T21:08:00,7,10,True
MOVE-001117,GDS-091,Gati Freight 091,Goods,COR-04,SEC-10,2026-09-19,2026-09-19T07:11:00,2026-09-19T07:41:00,4,30,True
MOVE-001118,EXP-092,Gati Express 092,Express,COR-04,SEC-10,2026-09-19,2026-09-19T10:18:00,2026-09-19T10:27:00,9,5,True
MOVE-001119,PAS-093,Jan Pragati Passenger 093,Passenger,COR-04,SEC-10,2026-09-19,2026-09-19T16:06:00,2026-09-19T16:21:00,7,10,True
MOVE-001120,SUB-094,Gati Suburban 094,Suburban,COR-04,SEC-10,2026-09-19,2026-09-19T21:03:00,2026-09-19T21:19:00,6,8,True
MOVE-001121,EXP-101,Gati Express 101,Express,COR-04,SEC-11,2026-09-19,2026-09-19T05:52:00,2026-09-19T06:04:00,9,5,True
MOVE-001122,PAS-102,Jan Pragati Passenger 102,Passenger,COR-04,SEC-11,2026-09-19,2026-09-19T10:21:00,2026-09-19T10:36:00,7,10,True
MOVE-001123,SUB-103,Gati Suburban 103,Suburban,COR-04,SEC-11,2026-09-19,2026-09-19T15:56:00,2026-09-19T16:14:00,6,8,True
MOVE-001124,GDS-104,Gati Freight 104,Goods,COR-04,SEC-11,2026-09-19,2026-09-19T19:14:00,2026-09-19T19:38:00,4,30,True
MOVE-001125,PAS-111,Jan Pragati Passenger 111,Passenger,COR-04,SEC-12,2026-09-19,2026-09-19T05:43:00,2026-09-19T06:01:00,7,10,True
MOVE-001126,SUB-112,Gati Suburban 112,Suburban,COR-04,SEC-12,2026-09-19,2026-09-19T11:15:00,2026-09-19T11:28:00,6,8,True
MOVE-001127,GDS-113,Gati Freight 113,Goods,COR-04,SEC-12,2026-09-19,2026-09-19T15:04:00,2026-09-19T15:34:00,4,30,True
MOVE-001128,EXP-114,Gati Express 114,Express,COR-04,SEC-12,2026-09-19,2026-09-19T20:59:00,2026-09-19T21:10:00,9,5,True
MOVE-001129,SUB-121,Gati Suburban 121,Suburban,COR-05,SEC-13,2026-09-19,2026-09-19T06:54:00,2026-09-19T07:07:00,6,8,True
MOVE-001130,GDS-122,Gati Freight 122,Goods,COR-05,SEC-13,2026-09-19,2026-09-19T10:01:00,2026-09-19T10:30:00,4,30,True
MOVE-001131,EXP-123,Gati Express 123,Express,COR-05,SEC-13,2026-09-19,2026-09-19T14:35:00,2026-09-19T14:48:00,9,5,True
MOVE-001132,PAS-124,Jan Pragati Passenger 124,Passenger,COR-05,SEC-13,2026-09-19,2026-09-19T19:02:00,2026-09-19T19:18:00,7,10,True
MOVE-001133,GDS-131,Gati Freight 131,Goods,COR-05,SEC-14,2026-09-19,2026-09-19T05:33:00,2026-09-19T05:55:00,4,30,True
MOVE-001134,EXP-132,Gati Express 132,Express,COR-05,SEC-14,2026-09-19,2026-09-19T10:51:00,2026-09-19T11:06:00,9,5,True
MOVE-001135,PAS-133,Jan Pragati Passenger 133,Passenger,COR-05,SEC-14,2026-09-19,2026-09-19T16:02:00,2026-09-19T16:18:00,7,10,True
MOVE-001136,SUB-134,Gati Suburban 134,Suburban,COR-05,SEC-14,2026-09-19,2026-09-19T18:08:00,2026-09-19T18:23:00,6,8,True
MOVE-001137,EXP-141,Gati Express 141,Express,COR-05,SEC-15,2026-09-19,2026-09-19T05:14:00,2026-09-19T05:26:00,9,5,True
MOVE-001138,PAS-142,Jan Pragati Passenger 142,Passenger,COR-05,SEC-15,2026-09-19,2026-09-19T09:33:00,2026-09-19T09:50:00,7,10,True
MOVE-001139,SUB-143,Gati Suburban 143,Suburban,COR-05,SEC-15,2026-09-19,2026-09-19T14:07:00,2026-09-19T14:22:00,6,8,True
MOVE-001140,GDS-144,Gati Freight 144,Goods,COR-05,SEC-15,2026-09-19,2026-09-19T19:36:00,2026-09-19T19:57:00,4,30,True
MOVE-001141,GDS-001,Gati Freight 001,Goods,COR-01,SEC-01,2026-09-20,2026-09-20T06:28:00,2026-09-20T06:46:00,4,30,True
MOVE-001142,EXP-002,Gati Express 002,Express,COR-01,SEC-01,2026-09-20,2026-09-20T10:20:00,2026-09-20T10:33:00,9,5,True
MOVE-001143,PAS-003,Jan Pragati Passenger 003,Passenger,COR-01,SEC-01,2026-09-20,2026-09-20T15:17:00,2026-09-20T15:29:00,7,10,True
MOVE-001144,SUB-004,Gati Suburban 004,Suburban,COR-01,SEC-01,2026-09-20,2026-09-20T20:31:00,2026-09-20T20:43:00,6,8,True
MOVE-001145,EXP-011,Gati Express 011,Express,COR-01,SEC-02,2026-09-20,2026-09-20T07:19:00,2026-09-20T07:35:00,9,5,True
MOVE-001146,PAS-012,Jan Pragati Passenger 012,Passenger,COR-01,SEC-02,2026-09-20,2026-09-20T11:06:00,2026-09-20T11:28:00,7,10,True
MOVE-001147,SUB-013,Gati Suburban 013,Suburban,COR-01,SEC-02,2026-09-20,2026-09-20T15:23:00,2026-09-20T15:35:00,6,8,True
MOVE-001148,GDS-014,Gati Freight 014,Goods,COR-01,SEC-02,2026-09-20,2026-09-20T18:44:00,2026-09-20T19:09:00,4,30,True
MOVE-001149,PAS-021,Jan Pragati Passenger 021,Passenger,COR-01,SEC-03,2026-09-20,2026-09-20T05:58:00,2026-09-20T06:17:00,7,10,True
MOVE-001150,SUB-022,Gati Suburban 022,Suburban,COR-01,SEC-03,2026-09-20,2026-09-20T10:34:00,2026-09-20T10:44:00,6,8,True
MOVE-001151,GDS-023,Gati Freight 023,Goods,COR-01,SEC-03,2026-09-20,2026-09-20T14:24:00,2026-09-20T14:53:00,4,30,True
MOVE-001152,EXP-024,Gati Express 024,Express,COR-01,SEC-03,2026-09-20,2026-09-20T20:55:00,2026-09-20T21:10:00,9,5,True
MOVE-001153,SUB-031,Gati Suburban 031,Suburban,COR-02,SEC-04,2026-09-20,2026-09-20T06:35:00,2026-09-20T06:47:00,6,8,True
MOVE-001154,GDS-032,Gati Freight 032,Goods,COR-02,SEC-04,2026-09-20,2026-09-20T09:47:00,2026-09-20T10:13:00,4,30,True
MOVE-001155,EXP-033,Gati Express 033,Express,COR-02,SEC-04,2026-09-20,2026-09-20T14:25:00,2026-09-20T14:41:00,9,5,True
MOVE-001156,PAS-034,Jan Pragati Passenger 034,Passenger,COR-02,SEC-04,2026-09-20,2026-09-20T19:55:00,2026-09-20T20:08:00,7,10,True
MOVE-001157,GDS-041,Gati Freight 041,Goods,COR-02,SEC-05,2026-09-20,2026-09-20T06:04:00,2026-09-20T06:22:00,4,30,True
MOVE-001158,EXP-042,Gati Express 042,Express,COR-02,SEC-05,2026-09-20,2026-09-20T09:34:00,2026-09-20T09:45:00,9,5,True
MOVE-001159,PAS-043,Jan Pragati Passenger 043,Passenger,COR-02,SEC-05,2026-09-20,2026-09-20T15:08:00,2026-09-20T15:22:00,7,10,True
MOVE-001160,SUB-044,Gati Suburban 044,Suburban,COR-02,SEC-05,2026-09-20,2026-09-20T21:11:00,2026-09-20T21:27:00,6,8,True
MOVE-001161,EXP-051,Gati Express 051,Express,COR-02,SEC-06,2026-09-20,2026-09-20T06:18:00,2026-09-20T06:33:00,9,5,True
MOVE-001162,PAS-052,Jan Pragati Passenger 052,Passenger,COR-02,SEC-06,2026-09-20,2026-09-20T09:42:00,2026-09-20T10:04:00,7,10,True
MOVE-001163,SUB-053,Gati Suburban 053,Suburban,COR-02,SEC-06,2026-09-20,2026-09-20T15:06:00,2026-09-20T15:18:00,6,8,True
MOVE-001164,GDS-054,Gati Freight 054,Goods,COR-02,SEC-06,2026-09-20,2026-09-20T18:17:00,2026-09-20T18:36:00,4,30,True
MOVE-001165,PAS-061,Jan Pragati Passenger 061,Passenger,COR-03,SEC-07,2026-09-20,2026-09-20T07:12:00,2026-09-20T07:33:00,7,10,True
MOVE-001166,SUB-062,Gati Suburban 062,Suburban,COR-03,SEC-07,2026-09-20,2026-09-20T09:41:00,2026-09-20T09:56:00,6,8,True
MOVE-001167,GDS-063,Gati Freight 063,Goods,COR-03,SEC-07,2026-09-20,2026-09-20T16:17:00,2026-09-20T16:46:00,4,30,True
MOVE-001168,EXP-064,Gati Express 064,Express,COR-03,SEC-07,2026-09-20,2026-09-20T18:14:00,2026-09-20T18:26:00,9,5,True
MOVE-001169,SUB-071,Gati Suburban 071,Suburban,COR-03,SEC-08,2026-09-20,2026-09-20T05:22:00,2026-09-20T05:38:00,6,8,True
MOVE-001170,GDS-072,Gati Freight 072,Goods,COR-03,SEC-08,2026-09-20,2026-09-20T09:42:00,2026-09-20T10:01:00,4,30,True
MOVE-001171,EXP-073,Gati Express 073,Express,COR-03,SEC-08,2026-09-20,2026-09-20T16:09:00,2026-09-20T16:17:00,9,5,True
MOVE-001172,PAS-074,Jan Pragati Passenger 074,Passenger,COR-03,SEC-08,2026-09-20,2026-09-20T18:58:00,2026-09-20T19:13:00,7,10,True
MOVE-001173,GDS-081,Gati Freight 081,Goods,COR-03,SEC-09,2026-09-20,2026-09-20T06:47:00,2026-09-20T07:15:00,4,30,True
MOVE-001174,EXP-082,Gati Express 082,Express,COR-03,SEC-09,2026-09-20,2026-09-20T11:06:00,2026-09-20T11:22:00,9,5,True
MOVE-001175,PAS-083,Jan Pragati Passenger 083,Passenger,COR-03,SEC-09,2026-09-20,2026-09-20T16:25:00,2026-09-20T16:41:00,7,10,True
MOVE-001176,SUB-084,Gati Suburban 084,Suburban,COR-03,SEC-09,2026-09-20,2026-09-20T20:42:00,2026-09-20T21:00:00,6,8,True
MOVE-001177,EXP-091,Gati Express 091,Express,COR-04,SEC-10,2026-09-20,2026-09-20T06:07:00,2026-09-20T06:18:00,9,5,True
MOVE-001178,PAS-092,Jan Pragati Passenger 092,Passenger,COR-04,SEC-10,2026-09-20,2026-09-20T09:45:00,2026-09-20T09:58:00,7,10,True
MOVE-001179,SUB-093,Gati Suburban 093,Suburban,COR-04,SEC-10,2026-09-20,2026-09-20T16:12:00,2026-09-20T16:23:00,6,8,True
MOVE-001180,GDS-094,Gati Freight 094,Goods,COR-04,SEC-10,2026-09-20,2026-09-20T20:21:00,2026-09-20T20:42:00,4,30,True
MOVE-001181,PAS-101,Jan Pragati Passenger 101,Passenger,COR-04,SEC-11,2026-09-20,2026-09-20T07:01:00,2026-09-20T07:16:00,7,10,True
MOVE-001182,SUB-102,Gati Suburban 102,Suburban,COR-04,SEC-11,2026-09-20,2026-09-20T09:48:00,2026-09-20T10:04:00,6,8,True
MOVE-001183,GDS-103,Gati Freight 103,Goods,COR-04,SEC-11,2026-09-20,2026-09-20T14:51:00,2026-09-20T15:13:00,4,30,True
MOVE-001184,EXP-104,Gati Express 104,Express,COR-04,SEC-11,2026-09-20,2026-09-20T19:25:00,2026-09-20T19:33:00,9,5,True
MOVE-001185,SUB-111,Gati Suburban 111,Suburban,COR-04,SEC-12,2026-09-20,2026-09-20T06:58:00,2026-09-20T07:08:00,6,8,True
MOVE-001186,GDS-112,Gati Freight 112,Goods,COR-04,SEC-12,2026-09-20,2026-09-20T10:11:00,2026-09-20T10:30:00,4,30,True
MOVE-001187,EXP-113,Gati Express 113,Express,COR-04,SEC-12,2026-09-20,2026-09-20T15:18:00,2026-09-20T15:26:00,9,5,True
MOVE-001188,PAS-114,Jan Pragati Passenger 114,Passenger,COR-04,SEC-12,2026-09-20,2026-09-20T18:29:00,2026-09-20T18:46:00,7,10,True
MOVE-001189,GDS-121,Gati Freight 121,Goods,COR-05,SEC-13,2026-09-20,2026-09-20T06:57:00,2026-09-20T07:16:00,4,30,True
MOVE-001190,EXP-122,Gati Express 122,Express,COR-05,SEC-13,2026-09-20,2026-09-20T11:25:00,2026-09-20T11:33:00,9,5,True
MOVE-001191,PAS-123,Jan Pragati Passenger 123,Passenger,COR-05,SEC-13,2026-09-20,2026-09-20T14:28:00,2026-09-20T14:41:00,7,10,True
MOVE-001192,SUB-124,Gati Suburban 124,Suburban,COR-05,SEC-13,2026-09-20,2026-09-20T19:26:00,2026-09-20T19:38:00,6,8,True
MOVE-001193,EXP-131,Gati Express 131,Express,COR-05,SEC-14,2026-09-20,2026-09-20T07:14:00,2026-09-20T07:28:00,9,5,True
MOVE-001194,PAS-132,Jan Pragati Passenger 132,Passenger,COR-05,SEC-14,2026-09-20,2026-09-20T10:10:00,2026-09-20T10:24:00,7,10,True
MOVE-001195,SUB-133,Gati Suburban 133,Suburban,COR-05,SEC-14,2026-09-20,2026-09-20T14:48:00,2026-09-20T15:00:00,6,8,True
MOVE-001196,GDS-134,Gati Freight 134,Goods,COR-05,SEC-14,2026-09-20,2026-09-20T18:49:00,2026-09-20T19:10:00,4,30,True
MOVE-001197,PAS-141,Jan Pragati Passenger 141,Passenger,COR-05,SEC-15,2026-09-20,2026-09-20T06:09:00,2026-09-20T06:23:00,7,10,True
MOVE-001198,SUB-142,Gati Suburban 142,Suburban,COR-05,SEC-15,2026-09-20,2026-09-20T09:05:00,2026-09-20T09:17:00,6,8,True
MOVE-001199,GDS-143,Gati Freight 143,Goods,COR-05,SEC-15,2026-09-20,2026-09-20T15:57:00,2026-09-20T16:22:00,4,30,True
MOVE-001200,EXP-144,Gati Express 144,Express,COR-05,SEC-15,2026-09-20,2026-09-20T20:42:00,2026-09-20T20:53:00,9,5,True
MOVE-001201,EXP-001,Gati Express 001,Express,COR-01,SEC-01,2026-09-21,2026-09-21T07:13:00,2026-09-21T07:24:00,9,5,True
MOVE-001202,PAS-002,Jan Pragati Passenger 002,Passenger,COR-01,SEC-01,2026-09-21,2026-09-21T09:22:00,2026-09-21T09:40:00,7,10,True
MOVE-001203,SUB-003,Gati Suburban 003,Suburban,COR-01,SEC-01,2026-09-21,2026-09-21T16:10:00,2026-09-21T16:23:00,6,8,True
MOVE-001204,GDS-004,Gati Freight 004,Goods,COR-01,SEC-01,2026-09-21,2026-09-21T20:05:00,2026-09-21T20:29:00,4,30,True
MOVE-001205,PAS-011,Jan Pragati Passenger 011,Passenger,COR-01,SEC-02,2026-09-21,2026-09-21T05:11:00,2026-09-21T05:27:00,7,10,True
MOVE-001206,SUB-012,Gati Suburban 012,Suburban,COR-01,SEC-02,2026-09-21,2026-09-21T10:06:00,2026-09-21T10:20:00,6,8,True
MOVE-001207,GDS-013,Gati Freight 013,Goods,COR-01,SEC-02,2026-09-21,2026-09-21T14:28:00,2026-09-21T14:57:00,4,30,True
MOVE-001208,EXP-014,Gati Express 014,Express,COR-01,SEC-02,2026-09-21,2026-09-21T18:42:00,2026-09-21T18:57:00,9,5,True
MOVE-001209,SUB-021,Gati Suburban 021,Suburban,COR-01,SEC-03,2026-09-21,2026-09-21T07:10:00,2026-09-21T07:27:00,6,8,True
MOVE-001210,GDS-022,Gati Freight 022,Goods,COR-01,SEC-03,2026-09-21,2026-09-21T10:13:00,2026-09-21T10:35:00,4,30,True
MOVE-001211,EXP-023,Gati Express 023,Express,COR-01,SEC-03,2026-09-21,2026-09-21T16:19:00,2026-09-21T16:32:00,9,5,True
MOVE-001212,PAS-024,Jan Pragati Passenger 024,Passenger,COR-01,SEC-03,2026-09-21,2026-09-21T20:01:00,2026-09-21T20:15:00,7,10,True
MOVE-001213,GDS-031,Gati Freight 031,Goods,COR-02,SEC-04,2026-09-21,2026-09-21T05:43:00,2026-09-21T06:04:00,4,30,True
MOVE-001214,EXP-032,Gati Express 032,Express,COR-02,SEC-04,2026-09-21,2026-09-21T10:22:00,2026-09-21T10:31:00,9,5,True
MOVE-001215,PAS-033,Jan Pragati Passenger 033,Passenger,COR-02,SEC-04,2026-09-21,2026-09-21T16:07:00,2026-09-21T16:25:00,7,10,True
MOVE-001216,SUB-034,Gati Suburban 034,Suburban,COR-02,SEC-04,2026-09-21,2026-09-21T19:04:00,2026-09-21T19:17:00,6,8,True
MOVE-001217,EXP-041,Gati Express 041,Express,COR-02,SEC-05,2026-09-21,2026-09-21T06:05:00,2026-09-21T06:14:00,9,5,True
MOVE-001218,PAS-042,Jan Pragati Passenger 042,Passenger,COR-02,SEC-05,2026-09-21,2026-09-21T10:51:00,2026-09-21T11:10:00,7,10,True
